tweet_id,created_at,conversation_id,text,candidate_group,golden_intent,human_intent,human_notes,label_status,bulk_intent,bulk_confidence,bulk_reason,bulk_label_status
2012071,Wed Oct 18 23:40:52 +0000 2017,apple_024608,@AppleSupport Don’t get any notification of missed call or vm until I open Phone app (2/2),other_unclear,,app_problems,Bulk provisional label based on message content: app_problems.,provisional_bulk,calls_cellular,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
152892,Fri Nov 24 16:18:19 +0000 2017,apple_008217,@AppleSupport (2) recall to be the thing that caused it. I also downloaded the Anomal Crossing app but i dont think that was it. After the video my phone's message app has been acting up and nothing seems to fix it. I have not tried with wifi yet as I dont have wifi today. Tomorrow I will.,app_store_downloads,,wifi_connectivity,Bulk provisional label based on message content: wifi_connectivity.,provisional_bulk,wifi_connectivity,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2592240,Fri Nov 17 01:43:29 +0000 2017,apple_073112,"@AppleSupport @116230 Solved it. Made a Win10 boot disk with instructions from the link below, and used Repair &amp; System Restore to back out the broken driver update. #Bootcamp should offer the option to create a bootable USB so you can repair Windows installs!

https://t.co/b7mqClR0n2",device_hardware,,device_hardware,Bulk provisional label based on message content: device_hardware.,provisional_bulk,device_hardware,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2777600,Tue Nov 21 15:07:12 +0000 2017,apple_028004,"@115858, get your shit together. Just woke up, phone fully charged and pulled it off the charger, and now it’s on 5%?! Not okay.",battery_charging,,battery_charging,Bulk provisional label based on message content: battery_charging.,provisional_bulk,device_hardware,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
641997,Wed Nov 22 20:24:24 +0000 2017,apple_072252,@AppleSupport can you use Project Fi nano SIM card in a cellular model iPad?,device_hardware,,calls_cellular,Bulk provisional label based on message content: calls_cellular.,provisional_bulk,calls_cellular,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1496683,Fri Nov 03 12:54:24 +0000 2017,apple_052943,"@AppleSupport After updating this iOS my phone now hangs up on callers , it takes itself off speaker and then after you up it back on speaker it hangs up",ios_software_update,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,calls_cellular,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2863559,Mon Nov 27 23:26:13 +0000 2017,apple_001131,@AppleSupport my iPhone 6s Plus keeps crashing since new IOS. Tried re installing etc but no luck...,app_store_downloads,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,audio_speaker,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
1458765,Fri Nov 03 19:40:36 +0000 2017,apple_040065,My new phone is on the way. Does it come with a new T-mobile SIM card or do I put the one from my 7 plus in it @AppleSupport?,device_hardware,,calls_cellular,Bulk provisional label based on message content: calls_cellular.,provisional_bulk,other_unclear,low,Automatically assigned using target message and conversation context; confidence=low.,bulk_provisional
947802,Sat Oct 21 22:36:15 +0000 2017,apple_054975,"@AppleSupport I am still logged in on my Macbook Pro, so my account itself is still working, but my phone does not want to sign in.",apple_id_icloud,,apple_id_icloud,Bulk provisional label based on message content: apple_id_icloud.,provisional_bulk,apple_id_icloud,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2896185,Tue Nov 28 16:06:46 +0000 2017,apple_019459,@115858 @18389 it has been worst service provide by u aftr sales I hav been to ur gallery for 4-5tyms for prbm related to front cam n battery dey r SaeingYouHavTopay29.5kForbatteryITldGivMeDizInWrittenSoDeyDidntReplySoonActionToBeTakenOnDiz Orelse I’lltweet to ceo of Apple,battery_charging,,battery_charging,Bulk provisional label based on message content: battery_charging.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
747792,Wed Oct 11 16:20:08 +0000 2017,apple_071137,@AppleSupport Done!,other_unclear,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,ios_software_update,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
260863,Fri Oct 06 03:29:14 +0000 2017,apple_020585,"@AppleSupport Hi there! I’m in a DM conversation with you, you sent a diagnostic which I ran, and now my phone is stuck “Waiting for Support” Help please?",app_problems,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,battery_charging,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
1984617,Thu Nov 02 01:34:17 +0000 2017,apple_065229,@AppleSupport my letter i is broken and automatically changes I️t when I️ text on messages. Not here. See attached photo. https://t.co/L0db2I7aec,device_hardware,,device_hardware,Bulk provisional label based on message content: device_hardware.,provisional_bulk,calls_cellular,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2948255,Wed Nov 29 15:56:51 +0000 2017,apple_045198,Is anyone else having issues with their iPhone 6 where all older photos were automatically downloaded to iCloud and you can no longer send them in I message? @AppleSupport how do I fix?,calls_cellular,,apple_id_icloud,Bulk provisional label based on message content: apple_id_icloud.,provisional_bulk,apple_id_icloud,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1700789,Mon Nov 06 19:39:26 +0000 2017,apple_061332,@115858 this damn autocorrection of “I” to “I️” is really fucking annoying,other_unclear,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1133200,Tue Oct 24 15:20:29 +0000 2017,apple_034826,@AppleSupport Part 2: can’t change volume when phone is locked; loudspeaker during calls doesn’t work;,audio_speaker,,audio_speaker,Bulk provisional label based on message content: audio_speaker.,provisional_bulk,calls_cellular,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2123938,Wed Nov 08 16:29:57 +0000 2017,apple_077977,Mi iPhone 7 Plus presenta algunos problemas con App que se cierran u demoran para responder abrir la app que presiono. @119459 @119460 @624212 @AppleSupport @115858,other_unclear,,device_hardware,Bulk provisional label based on message content: device_hardware.,provisional_bulk,app_problems,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
2341707,Mon Nov 13 11:48:13 +0000 2017,apple_071395,@115858 Turning my iPad on after nine months and its not recognising that the wifi is on. I cannot run updates or sign in using apple ID. I didn't charge the iPad in between 😢 HELP!!!!,apple_id_icloud,,battery_charging,Bulk provisional label based on message content: battery_charging.,provisional_bulk,wifi_connectivity,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2627791,Fri Nov 17 14:56:32 +0000 2017,apple_046625,@115858 can’t access my iCloud account because I’ve changed my number so don’t have access to trusty device for two factor authentication??,device_hardware,,apple_id_icloud,Bulk provisional label based on message content: apple_id_icloud.,provisional_bulk,apple_id_icloud,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2488612,Wed Nov 15 19:35:42 +0000 2017,apple_061586,@AppleSupport now its disabled because of incorrect password and when i try to connect to itunes to fix it then i get the 0e8000065 error,apple_id_icloud,,apple_id_icloud,Bulk provisional label based on message content: apple_id_icloud.,provisional_bulk,apple_music_itunes,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1795402,Thu Oct 12 09:22:09 +0000 2017,apple_028365,Hi @AppleSupport - why does my phone no longer charge since updating to #iOS11 ? Presume you will fund a new device for me?!,device_hardware,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,battery_charging,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
1340829,Fri Oct 27 09:38:25 +0000 2017,apple_040015,@AppleSupport secured #iPhoneX at launch but ONLY w/a select carrier. Yet was told by Apple #Retail I could buy SIM-free like iPhone8. How? https://t.co/l4TpVlz0dE,device_hardware,,calls_cellular,Bulk provisional label based on message content: calls_cellular.,provisional_bulk,other_unclear,low,Automatically assigned using target message and conversation context; confidence=low.,bulk_provisional
2547103,Thu Nov 16 08:17:14 +0000 2017,apple_004534,"@AppleSupport Hi, my friend bought iphone x from italian apple site and now he need an invoice (he has a Vat italian code) instead of a simple receipt. Is it possible to request? How? Thanks for your reply!",device_hardware,,device_hardware,Bulk provisional label based on message content: device_hardware.,provisional_bulk,other_unclear,low,Automatically assigned using target message and conversation context; confidence=low.,bulk_provisional
1248736,Thu Oct 26 02:00:33 +0000 2017,apple_050850,"Hey @115858 ever since I updated to your most recent software, my phone performs worse and battery lasts 1/4 as long as it used to?",ios_software_update,,battery_charging,Bulk provisional label based on message content: battery_charging.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
2208149,Fri Nov 10 02:38:17 +0000 2017,apple_045753,"@AppleSupport Yes, this is post installation of 11.1.1, and I’m seeing it on Facebook, Twitter and Instagram posts.",app_store_downloads,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,app_problems,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
118049,Thu Nov 23 21:58:11 +0000 2017,apple_025500,"@AppleSupport  update ios 11.1.2 messed up battery life to just a few hours, screen unresponsive sometimes, overheating and music just stops randomly 😡😡😡😡 IPhone 7 Plus",screen_display,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,apple_music_itunes,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1153863,Tue Oct 24 18:02:20 +0000 2017,apple_002787,"@AppleSupport I have iOS 11.0.3 and it seems to be glitchy. For instance, the date isn’t showing up on my lock screen. https://t.co/AmaCZEFQoa",screen_display,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,ios_software_update,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1407820,Mon Oct 16 16:57:47 +0000 2017,apple_012139,@AppleSupport what do you have to do to get an Apple ID and iCloud password reset?! The ‘call’ never comes?! Can’t they do it in store?,calls_cellular,,apple_id_icloud,Bulk provisional label based on message content: apple_id_icloud.,provisional_bulk,apple_id_icloud,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
565008,Sun Dec 03 00:32:08 +0000 2017,apple_027998,"@AppleSupport to recycle an Apple device, do I just bring it to an Apple Store? Are there any process that I have to go through?",device_hardware,,device_hardware,Bulk provisional label based on message content: device_hardware.,provisional_bulk,other_unclear,low,Automatically assigned using target message and conversation context; confidence=low.,bulk_provisional
1710755,Tue Nov 07 00:53:48 +0000 2017,apple_051152,@AppleSupport fix this Fucking letter l glitch. Because I️ am annoyed that I️ can’t be selfish and say Fucking I️ anymore.,app_problems,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,ios_software_update,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
1400546,Sat Nov 25 10:41:30 +0000 2017,apple_037424,@AppleSupport I have a second MBP that is failing when doing the HighSierra upgrade. Really? We’re doing this again?,app_problems,,ios_software_update,Bulk provisional label based on message content: ios_software_update.,provisional_bulk,wifi_connectivity,medium,Automatically assigned using target message and conversation context; confidence=medium.,bulk_provisional
2689473,Sun Nov 19 13:27:35 +0000 2017,apple_046172,"@AppleSupport The charger for our MacBook Air just died, with an orange spark and a burning smell 😳. One of the prongs has singed. Could have been serious! Is this normal??? #apple https://t.co/7fVWIIcxcN",app_problems,,battery_charging,Bulk provisional label based on message content: battery_charging.,provisional_bulk,device_hardware,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1721778,Tue Oct 17 18:35:37 +0000 2017,apple_037852,@AppleSupport Only whatsapp. And many other people too seem to be facing the same problem as I’ve seen just now online,app_problems,,other_unclear,Needs manual review; no sufficiently strong intent signal.,provisional_bulk,app_problems,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
1886983,Mon Oct 23 09:41:45 +0000 2017,apple_066412,"WTF @115858? Since I ran the update patch, Chrome can hardly load any web pages. I just get a blank screen.",screen_display,,screen_display,Bulk provisional label based on message content: screen_display.,provisional_bulk,screen_display,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
686862,Thu Nov 23 05:12:40 +0000 2017,apple_014867,"I can’t update nor download any apps and I’ve signed out and back in the App Store, Apple ID allat . @AppleSupport",apple_id_icloud,,apple_id_icloud,Bulk provisional label based on message content: apple_id_icloud.,provisional_bulk,apple_id_icloud,high,Automatically assigned using target message and conversation context; confidence=high.,bulk_provisional
