tweet_id,author_id,created_at,text,conversation_id,candidate_group,golden_intent,label_notes
1111378,382314,Tue Oct 24 02:21:39 +0000 2017,"@AppleSupport iPhone 7+, the lock screen / notification screen goes blank sometimes and will stay until I restart. Only on iOS 11.",apple_068438,screen_display,,
1123670,384990,Sat Oct 14 08:32:16 +0000 2017,Is anyone else’s iPhone making a high pitched alarm noise? It sounds like a smoke detector but from the speaker of my phone? @AppleSupport,apple_036636,audio_speaker,,
2081361,615510,Mon Oct 09 22:52:03 +0000 2017,"Okay but WHY is my battery dying quicker with iOS 11? @115858 @AppleSupport  This is a 900 dollar device, why y’all playing me?",apple_065204,device_hardware,,
501466,234806,Wed Nov 29 18:58:49 +0000 2017,"@AppleSupport Hello again. I’ve updated the software. I can’t find the override for the brightness settings. Where are they, please?",apple_002654,screen_display,,
2862198,300890,Mon Nov 27 22:41:15 +0000 2017,@AppleSupport how do you submit your e-mails to people with apple ID's? what is your sent email so I can make sure it is a legitimate e-mail.,apple_027462,apple_id_icloud,,
1153863,391474,Tue Oct 24 18:02:20 +0000 2017,"@AppleSupport I have iOS 11.0.3 and it seems to be glitchy. For instance, the date isn’t showing up on my lock screen. https://t.co/AmaCZEFQoa",apple_002787,screen_display,,
2309426,669828,Mon Nov 13 03:37:52 +0000 2017,@AppleSupport Now I was kidding it was an old apple device that I wasn’t using and I got locked out of because I forgot the password,apple_054236,device_hardware,,
2078515,614735,Mon Oct 09 14:40:34 +0000 2017,"@AppleSupport It’d be nice if the latest update wasn’t terrible; phone freezes, lags, randomly turns off, and will only let me make calls about 25% of the time",apple_029180,calls_cellular,,
2123938,624211,Wed Nov 08 16:29:57 +0000 2017,Mi iPhone 7 Plus presenta algunos problemas con App que se cierran u demoran para responder abrir la app que presiono. @119459 @119460 @624212 @AppleSupport @115858,apple_077977,other_unclear,,
2296194,128499,Mon Nov 13 15:08:55 +0000 2017,"@AppleSupport @666679 Great question, dont even think of updating ios11. Your device will behave like a piece of crap",apple_013442,device_hardware,,
1016750,362685,Sun Oct 22 23:45:06 +0000 2017,@158636 @116333 Mine keeps dropping the WiFi signal ever since the update 😡😡,apple_013095,calls_cellular,,
1713069,390894,Tue Nov 07 17:57:41 +0000 2017,"@AppleSupport Okay, I finally solved it: I had to associate the old watch with another account to make it disappear from this list in my Mac.",apple_072708,apple_id_icloud,,
2009409,594176,Sat Nov 04 15:24:55 +0000 2017,"Seriously though, wtf @AppleSupport? Are you deliberately making iTunes not work fully to entice people switch to Apple Music?",apple_063063,apple_music_itunes,,
1496683,467479,Fri Nov 03 12:54:24 +0000 2017,"@AppleSupport After updating this iOS my phone now hangs up on callers , it takes itself off speaker and then after you up it back on speaker it hangs up",apple_052943,ios_software_update,,
2562381,727176,Thu Nov 16 16:36:12 +0000 2017,@AppleSupport I can’t get out of the magnify glass feature when you access it from the lock screen. It freezes and screen goes blank. Help!!,apple_044189,screen_display,,
1838895,203476,Tue Oct 17 19:13:34 +0000 2017,"@AppleSupport when I try and connect to my phones personal hotspot, it says that the password is wrong on my iPad. Please help!",apple_014772,apple_id_icloud,,
2113948,623270,Wed Nov 08 14:41:10 +0000 2017,@AppleSupport my phone stops working after some time using it and freezes when i use certain apps meaning i have to restart my phone a lot more. and the battery life has changed dramatically.,apple_051817,calls_cellular,,
1871929,558999,Fri Oct 20 01:59:27 +0000 2017,"@AppleSupport iPhone 6, Too many random issues, here are a few: sometimes does not turn on the screen even though I hit power or home button",apple_071301,app_problems,,
1778976,534497,Wed Oct 11 17:25:32 +0000 2017,@AppleSupport It’s run iOS 11.0.2  but thank for Learning how to disable wifi and Bluetooth but at least one time see this snapshot.thanks for giving best solution 🤘🏻 https://t.co/O4OXqJKLAn,apple_027361,ios_software_update,,
2002522,592144,Fri Nov 03 18:01:49 +0000 2017,When @115858 charges my card more although I used a coupon. Literally problem after problem with y’all,apple_014887,battery_charging,,
2401838,691029,Fri Oct 20 06:43:14 +0000 2017,@AppleSupport warum funktioniert eigentlich nach jedem iOS Update BT Audio im BMW nicht mehr? Jetzt mit iOS 11 ist es extrem. Steuerung nur noch über iPhone möglich. Danke für eine Info!,apple_047041,ios_software_update,,
1101025,379765,Mon Oct 23 22:59:53 +0000 2017,@AppleSupport My Bluetooth connects automatically without me turning it on. All features I've tried to adjust.,apple_013946,wifi_connectivity,,
59606,129598,Wed Nov 01 20:00:40 +0000 2017,"Uhhhh @AppleSupport , this you? 🤔 why is it saying my Apple ID will be disabled? https://t.co/onVhJjkYAU",apple_070721,apple_id_icloud,,
1858445,644953,Thu Oct 19 13:01:06 +0000 2017,"@458566 @115858 I've had terrible issues with service since I did the update. I used to have excellent service at my house, now I don't. Barely works.",apple_045800,ios_software_update,,
924839,136295,Sat Oct 21 13:59:00 +0000 2017,@4204 @115911 Is it the @AppleSupport cellular connection that’s the problem?,,calls_cellular,,
1636580,224494,Mon Nov 06 03:00:35 +0000 2017,@AppleSupport I think that did it- thank you!,apple_015117,app_problems,,
1570373,484278,Sat Nov 04 10:39:57 +0000 2017,"Can we record incoming incoming phone calls on iPhone 6? iOS 11? @AppleSupport if yes, then how?",apple_052038,ios_software_update,,
1662254,506912,Tue Oct 17 14:31:23 +0000 2017,@applesupport I’m having delay with speech when on a call...this is happening since updating to iOS 11.3!?it’s so frustrating!,apple_010256,calls_cellular,,
2908057,234108,Wed Nov 29 19:45:24 +0000 2017,"@AppleSupport @805168 Being honest here @AppleSupport you guys need to hire somebody who understands critical bugs. I've reported several critical bugs to you and you always give this ""how can we help you troubleshoot"" response that is dramatically ignorant.",apple_074766,calls_cellular,,
1858235,555647,Thu Oct 19 12:29:09 +0000 2017,@AppleSupport Just re-sign iOS 10.3.3 so we can downgrade! Have mercy on us with ios 11 battery drain!,apple_021534,battery_charging,,
1777872,534189,Sun Oct 29 00:33:33 +0000 2017,"@AppleSupport If I don't want to use two-factor authentication, how do I change what device the code go to?",apple_011932,device_hardware,,
2261521,658446,Sat Nov 11 00:58:22 +0000 2017,"@116333 @AppleSupport @144811 Every time I️ connect my phone via USB this song starts, this is getting really old! Why can’t iOS remember what I was listening to last and start there? Any car, any iPhone, any iOS, Please fix this, it’s killing me! https://t.co/yxtLKBdYpn",apple_008053,wifi_connectivity,,
1977405,382717,Wed Nov 01 19:30:23 +0000 2017,@AppleSupport after updating to iOS 11.1 battery indicator for Bluetooth speakers or headphones are not shown!,apple_029919,audio_speaker,,
491483,232102,Sat Dec 02 14:03:42 +0000 2017,@AppleSupport Please help me out - it’s really very painful to be forced to download every track manually after I’ve already added them to my Apple Music library. I’ve also responded above that I do not have any  Apple Music on my computer.,apple_012819,apple_music_itunes,,
875948,327973,Mon Oct 09 20:58:11 +0000 2017,@115858 ios 11 made my phone bug and now its hella slow!! Sos,apple_058733,other_unclear,,
1303133,424526,Tue Oct 17 21:44:25 +0000 2017,@AppleSupport twee peperdure Canon printers doen het niet meer naar behoren na installatie van High Sierra. Canon kan het niet oplossen.😡,apple_067818,app_store_downloads,,
2627791,742187,Fri Nov 17 14:56:32 +0000 2017,@115858 can’t access my iCloud account because I’ve changed my number so don’t have access to trusty device for two factor authentication??,apple_046625,device_hardware,,
2291316,665494,Tue Nov 07 05:42:09 +0000 2017,Are you guys planning to fix this whole “i “ problem @AppleSupport ?,apple_056047,other_unclear,,
1458765,144337,Fri Nov 03 19:40:36 +0000 2017,My new phone is on the way. Does it come with a new T-mobile SIM card or do I put the one from my 7 plus in it @AppleSupport?,apple_040065,device_hardware,,
1407820,447236,Mon Oct 16 16:57:47 +0000 2017,@AppleSupport what do you have to do to get an Apple ID and iCloud password reset?! The ‘call’ never comes?! Can’t they do it in store?,apple_012139,calls_cellular,,
1846302,553022,Thu Oct 19 18:59:30 +0000 2017,@AppleSupport I have adjusted everything. It is this dumb 11.0.3 update! I am not the only one that is having this issue. I am sick of it!,apple_044101,ios_software_update,,
1248736,412985,Thu Oct 26 02:00:33 +0000 2017,"Hey @115858 ever since I updated to your most recent software, my phone performs worse and battery lasts 1/4 as long as it used to?",apple_050850,ios_software_update,,
2729164,764719,Mon Nov 20 11:38:19 +0000 2017,"@AppleSupport so i went to update my iphone 6 plus and the screen went black. restarted it &amp; plugged it into itunes to update and it says error -1, so what do i do now bc the screen is still black..",apple_005312,apple_music_itunes,,
375087,204940,Mon Oct 09 01:00:49 +0000 2017,"@AppleSupport updated to 11.0.2 on WiFi. Wont connect to same WiFi after update. Tried restart, reentered passwords etc. Suggestions?",apple_032064,apple_id_icloud,,
1991332,589330,Fri Nov 03 02:32:03 +0000 2017,Y’all...wtf is @115858 on. Boxes with question marks? Y’all really want people to buy new phones🙄🙄,apple_003494,other_unclear,,
2369427,683807,Tue Nov 14 00:27:10 +0000 2017,"@AppleSupport and yes I deleted the cache, and the apple cookies and rebooted .. odd that it won't let me login .. on Chrome it also fails, but it at least sends the 2 factor ID, I just can't enter it anywhere ..",apple_022176,apple_id_icloud,,
2025800,599080,Mon Nov 06 15:00:18 +0000 2017,@AppleSupport I've been trying to join the family Apple Music plan for the past 3 days but keep getting this when I try to join. https://t.co/8xpVRjq9wE,apple_070126,apple_music_itunes,,
861360,324529,Fri Oct 20 17:42:58 +0000 2017,"@AppleSupport 
before with ios10 it was work
but with iOS 11 stop",apple_006238,ios_software_update,,
619440,157897,Thu Nov 16 04:19:43 +0000 2017,@AppleSupport So I took the #crapple #apple update and the battery is still 💩 I got to 10% battery in no time and then the screen went black,apple_041312,ios_software_update,,
483239,229942,Fri Dec 01 07:21:59 +0000 2017,"@AppleSupport  @115858, it so confusing that the ‘stop’ and ‘snooze/repeat’ buttons are just in wrong positions in either alarm or the timer!
See attached screen exhibits! https://t.co/pttyc9vamJ",apple_017191,screen_display,,
328564,194342,Sat Oct 07 12:16:30 +0000 2017,@AppleSupport It’s just outgoing calls and I don’t think it’s not effecting my messages but it might be,apple_009995,calls_cellular,,
1466880,460472,Thu Nov 02 23:32:35 +0000 2017,"@AppleSupport I download ios11 and now I have problems with the battery, it discharged completely in 30 min. Need support please 😩",apple_009808,battery_charging,,
1984617,587457,Thu Nov 02 01:34:17 +0000 2017,@AppleSupport my letter i is broken and automatically changes I️t when I️ text on messages. Not here. See attached photo. https://t.co/L0db2I7aec,apple_065229,device_hardware,,
2095659,619121,Tue Oct 10 14:43:19 +0000 2017,@115858 @116333 @123857 Been having issues with iOS11 so far. Apps freeze on occasion and I lose control of music outside of app.,apple_059474,apple_music_itunes,,
1095151,378434,Tue Oct 24 00:04:15 +0000 2017,@AppleSupport iPhone 8. It’s very frustrating because I’m on board a 13.5hr flight right now that’s about to take off and have no audiobooks. 😫,apple_051226,audio_speaker,,
1335682,431571,Mon Oct 16 06:47:09 +0000 2017,#phishing @AppleSupport hxxp://www.souqalharamain.com/admincontrol/js/nessecary-update//05e37a709c27b72f21062381681ce183/login.php? https://t.co/qvkjeo089G,apple_034574,apple_id_icloud,,
936799,342077,Sat Oct 21 12:09:18 +0000 2017,I haven't even had my iPhone 7 for 4 months yet and the volume buttons on my earphones have already stopped working. Bruh. @115858,apple_044029,audio_speaker,,
2212937,646740,Fri Nov 10 03:38:30 +0000 2017,"@AppleSupport serysouly I have many big issues since you made the laste big update, I relay want go to concurrence... give me one argument to don’t do it, bug with phone call, slow down, the screen wake up when you pull it back in pocket and stop the music...",apple_034959,calls_cellular,,
1795402,539495,Thu Oct 12 09:22:09 +0000 2017,Hi @AppleSupport - why does my phone no longer charge since updating to #iOS11 ? Presume you will fund a new device for me?!,apple_028365,device_hardware,,
1202883,402596,Wed Oct 25 18:51:16 +0000 2017,"@AppleSupport I go thru the steps, get verification code,enter it, change pw &amp; sign into iCloud/iMessage but still get the disabled message for App Store",apple_009623,app_store_downloads,,
293819,186003,Sat Oct 07 04:52:35 +0000 2017,"@AppleSupport why I can’t download my videos from the links, I don’t need download from YouTube 
I stop watching my movie and drama ☹️💔",apple_047435,app_store_downloads,,
620097,267176,Wed Nov 22 17:04:59 +0000 2017,@AppleSupport Can I use a gift card I bought at the store to purchase apple music?,apple_015343,apple_music_itunes,,
2958698,468442,Wed Nov 29 20:13:05 +0000 2017,@AppleSupport I have restarted my phone and it is working now. Must be a bug?,apple_045892,app_problems,,
2385181,687451,Sat Nov 25 14:04:57 +0000 2017,"@AppleSupport I need some help. My Apple Music says I need to confirm that I’m still a student on the next 6 days, but I’m not in Brazil I’m in Europe I’ll only have access to my Uni WiFi in 2 months... how can I confirm it?",apple_005151,wifi_connectivity,,
2287865,664703,Sun Nov 12 03:18:39 +0000 2017,@AppleSupport Also is the update to fix autocorrect or is it to fix the shit tons of vine compilations in my recommended?,,other_unclear,,
822716,315976,Tue Oct 17 20:33:00 +0000 2017,"@AppleSupport I’m using tumblr when it happens most often, but I don’t want to be dragging and dropping. And idk, my phone screen?",apple_067880,screen_display,,
2850850,792694,Mon Nov 27 19:35:31 +0000 2017,@AppleSupport I am an Apple Music subscriber. Error occurs with both downloading/streaming. I get the error in the attached screen grab. https://t.co/ZeWcHRONXL,apple_011407,app_store_downloads,,
1725718,521928,Tue Nov 07 02:59:09 +0000 2017,"If your good with iPhones please hmu, mine just committed suicide @AppleSupport @115858",apple_071201,other_unclear,,
617093,146824,Wed Nov 22 09:11:36 +0000 2017,"@AppleSupport So no response and no update yet?! When are you gonna fix this awful o/s you’ve forced onto us all?! Apps all slow to open, or respond, jerky interaction and battery performance is now appalling!! FIX THIS!",apple_020326,battery_charging,,
2341707,677355,Mon Nov 13 11:48:13 +0000 2017,@115858 Turning my iPad on after nine months and its not recognising that the wifi is on. I cannot run updates or sign in using apple ID. I didn't charge the iPad in between 😢 HELP!!!!,apple_071395,apple_id_icloud,,
588196,259002,Sun Dec 03 16:12:58 +0000 2017,@AppleSupport Thanks for getting back to me but this setting was never turned on. I mostly use a pocket WiFi so I’m very data cautious (I also abhor when the latest iOS is automatically downloaded because of that). https://t.co/UL9XhoHyuH,apple_003453,wifi_connectivity,,
2689473,756138,Sun Nov 19 13:27:35 +0000 2017,"@AppleSupport The charger for our MacBook Air just died, with an orange spark and a burning smell 😳. One of the prongs has singed. Could have been serious! Is this normal??? #apple https://t.co/7fVWIIcxcN",apple_046172,app_problems,,
339978,197192,Sun Oct 08 03:15:38 +0000 2017,@AppleSupport I try to talk to someone on speakerphone and it doesnt switch over. It remains on the handheld feature.,apple_062080,audio_speaker,,
2924693,381357,Wed Nov 29 03:28:54 +0000 2017,@AppleSupport Apple Music,apple_054416,other_unclear,,
2748357,769543,Mon Nov 20 23:10:26 +0000 2017,"@AppleSupport macOS High Sierra release is as if it were still in Beta! Fix this, I’m sick of having to restart my computer every time an Application doesn’t respond.",apple_048342,app_problems,,
